"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"34036099999","2025-05-13","52.25","40.667","160.0","LENIN SOVKHOZ, RS","  45.4"," 4","  42.3"," 4","1008.3"," 4","988.8"," 4","  3.4"," 4","  1.5"," 4","  4.1","999.9","  50.5","*","  40.3","*"," 0.35","E","999.9","010000"
"34036099999","2025-05-29","52.25","40.667","160.0","LENIN SOVKHOZ, RS","  78.4"," 4","  38.7"," 4","1012.7"," 4","994.2"," 4","  6.2"," 4","  8.0"," 4"," 14.0","999.9","  86.4"," ","  70.2","*"," 0.00","E","999.9","000000"
"34036099999","2025-06-09","52.25","40.667","160.0","LENIN SOVKHOZ, RS","  85.6"," 4","  50.7"," 4","1012.2"," 4","994.1"," 4","  6.2"," 4","  4.0"," 4","  6.0","999.9","  93.0"," ","  62.2"," "," 0.00","F","999.9","000000"
"34036099999","2025-06-12","52.25","40.667","160.0","LENIN SOVKHOZ, RS","  66.6"," 4","  47.9"," 4","1010.6"," 4","991.8"," 4","  6.2"," 4","  3.5"," 4","  6.0","999.9","  73.2"," ","  53.1"," "," 0.00","F","999.9","000000"
