"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"86778099999","2025-05-28","-19.0","-46.9833333","964.5","PATROCINIO, BR","  72.9","11","  58.7","11","1019.2","11","910.2","11","999.9"," 0","  4.7","11","  8.0"," 16.9","  81.0"," ","  61.7"," "," 0.00","I","999.9","000000"
"86778099999","2025-05-29","-19.0","-46.9833333","964.5","PATROCINIO, BR","  59.2","24","  56.7","24","1022.6","22","910.6","24","999.9"," 0","  1.3","24","  5.8"," 13.4","  68.5"," ","  54.0"," "," 0.00","I","999.9","000000"
"86778099999","2025-05-30","-19.0","-46.9833333","964.5","PATROCINIO, BR","  61.1","24","  56.4","24","1021.2","22","909.8","24","999.9"," 0","  0.9","24","  3.7"," 10.9","  78.8"," ","  49.8"," "," 0.00","I","999.9","000000"
"86778099999","2025-05-31","-19.0","-46.9833333","964.5","PATROCINIO, BR","  65.4","24","  59.4","21","1020.3","22","909.7","24","999.9"," 0","  0.5","24","  3.1","  9.7","  82.2"," ","  52.0"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-01","-19.0","-46.9833333","964.5","PATROCINIO, BR","  66.9","24","  59.3","24","1021.0","22","910.6","24","999.9"," 0","  0.6","24","  2.7","999.9","  82.8"," ","  54.7"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-02","-19.0","-46.9833333","964.5","PATROCINIO, BR","  66.6","23","  60.0","23","1022.3","21","911.7","23","999.9"," 0","  0.8","23","  3.3"," 11.3","  80.4"," ","  56.5"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-03","-19.0","-46.9833333","964.5","PATROCINIO, BR","  66.3","24","  59.1","24","1021.1","22","910.7","24","999.9"," 0","  1.7","24","  7.6"," 15.9","  81.7"," ","  55.9"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-04","-19.0","-46.9833333","964.5","PATROCINIO, BR","  65.7","24","  59.1","24","1020.2","22","909.7","24","999.9"," 0","  1.2","24","  6.2"," 13.4","  81.3"," ","  54.5"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-05","-19.0","-46.9833333","964.5","PATROCINIO, BR","  65.8","24","  59.0","24","1019.6","22","909.2","24","999.9"," 0","  1.1","24","  5.4"," 12.4","  82.4"," ","  54.0"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-06","-19.0","-46.9833333","964.5","PATROCINIO, BR","  65.5","24","  56.0","23","1019.7","22","909.2","24","999.9"," 0","  0.6","24","  3.3","999.9","  82.4"," ","  51.6"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-07","-19.0","-46.9833333","964.5","PATROCINIO, BR","  65.9","24","  58.1","24","1018.2","22","908.1","24","999.9"," 0","  0.6","24","  4.1"," 11.5","  82.0"," ","  54.3"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-08","-19.0","-46.9833333","964.5","PATROCINIO, BR","  62.6","18","  53.0","18","1017.7","16","906.9","18","999.9"," 0","  1.5","18","  6.4"," 16.9","  83.5"," ","  49.1"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-09","-19.0","-46.9833333","964.5","PATROCINIO, BR","  63.2","18","  57.0","18","1017.6","17","906.8","18","999.9"," 0","  1.0","18","  3.3"," 10.3","  79.2"," ","  53.2"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-10","-19.0","-46.9833333","964.5","PATROCINIO, BR","  65.8","23","  58.8","23","1018.3","21","908.0","23","999.9"," 0","  1.1","23","  3.5","  9.7","  76.5"," ","  57.6"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-11","-19.0","-46.9833333","964.5","PATROCINIO, BR","  62.3","21","  54.5","21","1019.7","19","908.5","21","999.9"," 0","  1.2","21","  3.5"," 10.7","  76.3"," ","  49.3"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-12","-19.0","-46.9833333","964.5","PATROCINIO, BR","  57.4","22","  49.3","22","1021.0","22","908.6","22","999.9"," 0","  0.9","22","  2.3","999.9","  73.8"," ","  45.0"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-13","-19.0","-46.9833333","964.5","PATROCINIO, BR","  58.2","24","  50.9","24","1023.0","22","910.5","24","999.9"," 0","  1.1","24","  3.1","  9.7","  74.1"," ","  48.4"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-14","-19.0","-46.9833333","964.5","PATROCINIO, BR","  59.4","24","  51.5","24","1024.2","22","912.0","24","999.9"," 0","  1.7","24","  7.2"," 13.6","  74.3"," ","  49.8"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-15","-19.0","-46.9833333","964.5","PATROCINIO, BR","  58.3","24","  50.4","24","1024.5","22","912.1","24","999.9"," 0","  1.5","24","  8.0"," 16.3","  73.2"," ","  46.8"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-16","-19.0","-46.9833333","964.5","PATROCINIO, BR","  60.9","23","  51.2","23","1024.3","21","912.4","23","999.9"," 0","  0.6","23","  1.9"," 10.1","  77.5"," ","  48.7"," "," 0.00","I","999.9","000000"
"86778099999","2025-06-17","-19.0","-46.9833333","964.5","PATROCINIO, BR","  58.9","24","  50.6","24","1024.5","22","912.1","24","999.9"," 0","  0.8","24","  3.5"," 15.5","  75.4"," ","  44.6"," "," 0.00","I","999.9","000000"
